Time,Temperature (°C),Heat Flow (Normalized)(W/g),Label
40.31,69.2,0.276797,Control
40.3117,69.191,0.276773,Control
40.3133,69.183,0.276763,Control
40.315,69.174,0.276753,Control
40.3167,69.166,0.276747,Control
40.3183,69.158,0.276741,Control
40.32,69.149,0.27674,Control
40.3217,69.14,0.276741,Control
40.3233,69.133,0.276731,Control
40.325,69.124,0.276723,Control
40.3267,69.117,0.27671,Control
40.3283,69.107,0.276702,Control
40.33,69.099,0.2767,Control
40.3317,69.092,0.276704,Control
40.3333,69.082,0.276711,Control
40.335,69.075,0.276723,Control
40.3367,69.067,0.27673,Control
40.3383,69.058,0.276736,Control
40.34,69.05,0.276749,Control
40.3417,69.041,0.276756,Control
40.3433,69.034,0.276758,Control
40.345,69.025,0.276751,Control
40.3467,69.016,0.276735,Control
40.3483,69.008,0.276715,Control
40.35,68.999,0.276693,Control
40.3517,68.992,0.276675,Control
40.3533,68.983,0.276652,Control
40.355,68.975,0.276625,Control
40.3567,68.966,0.276597,Control
40.3583,68.956,0.276576,Control
40.36,68.949,0.276565,Control
40.3617,68.94,0.276552,Control
40.3633,68.933,0.276539,Control
40.365,68.925,0.276526,Control
40.3667,68.916,0.276516,Control
40.3683,68.908,0.276507,Control
40.37,68.9,0.276501,Control
40.3717,68.891,0.276501,Control
40.3733,68.883,0.276509,Control
40.375,68.875,0.276518,Control
40.3767,68.866,0.276518,Control
40.3783,68.858,0.276516,Control
40.38,68.85,0.276505,Control
40.3817,68.842,0.27648,Control
40.3833,68.833,0.276454,Control
40.385,68.825,0.276409,Control
40.3867,68.816,0.276363,Control
40.3883,68.807,0.276256,Control
40.39,68.8,0.276216,Control
40.3917,68.792,0.276197,Control
40.3933,68.784,0.276187,Control
40.395,68.776,0.276182,Control
40.3967,68.767,0.276174,Control
40.3983,68.759,0.276161,Control
40.4,68.751,0.276155,Control
40.4017,68.742,0.276153,Control
40.4033,68.733,0.276157,Control
40.405,68.725,0.276159,Control
40.4067,68.717,0.276148,Control
40.4083,68.709,0.276134,Control
40.41,68.7,0.276121,Control
40.4117,68.692,0.276112,Control
40.4133,68.684,0.276098,Control
40.415,68.675,0.276086,Control
40.4167,68.667,0.276077,Control
40.4183,68.659,0.276068,Control
40.42,68.65,0.276057,Control
40.4217,68.641,0.27605,Control
40.4233,68.634,0.276048,Control
40.425,68.626,0.276047,Control
40.4267,68.616,0.276054,Control
40.4283,68.61,0.276059,Control
40.43,68.6,0.276066,Control
40.4317,68.591,0.276072,Control
40.4333,68.583,0.276076,Control
40.435,68.575,0.276074,Control
40.4367,68.567,0.276074,Control
40.4383,68.559,0.276068,Control
40.44,68.551,0.276064,Control
40.4417,68.543,0.276053,Control
40.4433,68.534,0.276046,Control
40.445,68.525,0.27605,Control
40.4467,68.517,0.276053,Control
40.4483,68.509,0.276057,Control
40.45,68.501,0.276062,Control
40.4517,68.492,0.276065,Control
40.4533,68.485,0.276059,Control
40.455,68.475,0.276044,Control
40.4567,68.467,0.276027,Control
40.4583,68.459,0.276009,Control
40.46,68.45,0.275983,Control
40.4617,68.442,0.275963,Control
40.4633,68.434,0.27595,Control
40.465,68.426,0.275939,Control
40.4667,68.417,0.275931,Control
40.4683,68.409,0.27593,Control
40.47,68.401,0.275933,Control
40.4717,68.392,0.275938,Control
40.4733,68.384,0.275943,Control
40.475,68.376,0.275971,Control
40.4767,68.368,0.276001,Control
40.4783,68.358,0.276014,Control
40.48,68.351,0.276029,Control
40.4817,68.343,0.276044,Control
40.4833,68.334,0.276054,Control
40.485,68.326,0.276062,Control
40.4867,68.317,0.276065,Control
40.4883,68.309,0.276066,Control
40.49,68.301,0.276054,Control
40.4917,68.292,0.27605,Control
40.4933,68.284,0.276054,Control
40.495,68.276,0.276057,Control
40.4967,68.268,0.276054,Control
40.4983,68.259,0.27604,Control
40.5,68.251,0.276032,Control
40.5017,68.242,0.276027,Control
40.5033,68.235,0.276023,Control
40.505,68.227,0.276019,Control
40.5067,68.216,0.276017,Control
40.5083,68.209,0.276011,Control
40.51,68.201,0.276007,Control
40.5117,68.192,0.276008,Control
40.5133,68.185,0.276004,Control
40.515,68.177,0.276001,Control
40.5167,68.168,0.275992,Control
40.5183,68.158,0.275985,Control
40.52,68.152,0.275988,Control
40.5217,68.142,0.275993,Control
40.5233,68.133,0.276004,Control
40.525,68.126,0.276019,Control
40.5267,68.118,0.27603,Control
40.5283,68.109,0.276034,Control
40.53,68.101,0.276037,Control
40.5317,68.093,0.276032,Control
40.5333,68.084,0.276027,Control
40.535,68.075,0.276027,Control
40.5367,68.068,0.276024,Control
40.5383,68.059,0.276017,Control
40.54,68.051,0.276018,Control
40.5417,68.043,0.276026,Control
40.5433,68.034,0.27604,Control
40.545,68.025,0.27605,Control
40.5467,68.017,0.276056,Control
40.5483,68.01,0.276066,Control
40.55,68.002,0.276071,Control
40.5517,67.992,0.276073,Control
40.5533,67.983,0.276078,Control
40.555,67.976,0.276076,Control
40.5567,67.967,0.276065,Control
40.5583,67.959,0.276054,Control
40.56,67.951,0.276044,Control
40.5617,67.942,0.276036,Control
40.5633,67.934,0.276028,Control
40.565,67.926,0.276021,Control
40.5667,67.917,0.276012,Control
40.5683,67.909,0.276007,Control
40.57,67.901,0.276009,Control
40.5717,67.893,0.276008,Control
40.5733,67.884,0.276007,Control
40.575,67.876,0.276,Control
40.5767,67.866,0.275994,Control
40.5783,67.858,0.275989,Control
40.58,67.85,0.275982,Control
40.5817,67.842,0.275978,Control
40.5833,67.833,0.275981,Control
40.585,67.826,0.275984,Control
40.5867,67.817,0.275987,Control
40.5883,67.81,0.275984,Control
40.59,67.801,0.275978,Control
40.5917,67.792,0.275973,Control
40.5933,67.784,0.275968,Control
40.595,67.776,0.275966,Control
40.5967,67.767,0.27596,Control
40.5983,67.759,0.275952,Control
40.6,67.751,0.275946,Control
40.6017,67.742,0.275944,Control
40.6033,67.734,0.275946,Control
40.605,67.726,0.275948,Control
40.6067,67.718,0.275953,Control
40.6083,67.709,0.275956,Control
40.61,67.701,0.275958,Control
40.6117,67.693,0.275951,Control
40.6133,67.685,0.27594,Control
40.615,67.676,0.27593,Control
40.6167,67.668,0.275923,Control
40.6183,67.66,0.275918,Control
40.62,67.651,0.27591,Control
40.6217,67.643,0.275901,Control
40.6233,67.635,0.275892,Control
40.625,67.626,0.275893,Control
40.6267,67.618,0.275903,Control
40.6283,67.609,0.275917,Control
40.63,67.601,0.275929,Control
40.6317,67.593,0.275935,Control
40.6333,67.585,0.275943,Control
40.635,67.577,0.275937,Control
40.6367,67.568,0.275926,Control
40.6383,67.56,0.275912,Control
40.64,67.551,0.275895,Control
40.6417,67.543,0.275878,Control
40.6433,67.534,0.27587,Control
40.645,67.526,0.275863,Control
40.6467,67.519,0.275866,Control
40.6483,67.51,0.275877,Control
40.65,67.501,0.275892,Control
40.6517,67.493,0.275909,Control
40.6533,67.485,0.275927,Control
40.655,67.477,0.275941,Control
40.6567,67.468,0.275942,Control
40.6583,67.459,0.275948,Control
40.66,67.452,0.27595,Control
40.6617,67.443,0.275951,Control
40.6633,67.434,0.275941,Control
40.665,67.426,0.275926,Control
40.6667,67.417,0.275908,Control
40.6683,67.409,0.275895,Control
40.67,67.401,0.275888,Control
40.6717,67.392,0.275887,Control
40.6733,67.385,0.275889,Control
40.675,67.376,0.275889,Control
40.6767,67.367,0.275892,Control
40.6783,67.36,0.275891,Control
40.68,67.351,0.275891,Control
40.6817,67.343,0.275895,Control
40.6833,67.334,0.275898,Control
40.685,67.326,0.275899,Control
40.6867,67.316,0.275905,Control
40.6883,67.309,0.275915,Control
40.69,67.302,0.275924,Control
40.6917,67.293,0.275929,Control
40.6933,67.284,0.275931,Control
40.695,67.276,0.275931,Control
40.6967,67.268,0.27592,Control
40.6983,67.259,0.275904,Control
40.7,67.252,0.275889,Control
40.7017,67.244,0.275877,Control
40.7033,67.234,0.275873,Control
40.705,67.226,0.275872,Control
40.7067,67.217,0.275877,Control
40.7083,67.209,0.275883,Control
40.71,67.201,0.275885,Control
40.7117,67.194,0.27589,Control
40.7133,67.184,0.275887,Control
40.715,67.176,0.27588,Control
40.7167,67.169,0.275868,Control
40.7183,67.159,0.275854,Control
40.72,67.152,0.275843,Control
40.7217,67.143,0.275831,Control
40.7233,67.135,0.275817,Control
40.725,67.127,0.2758,Control
40.7267,67.118,0.275783,Control
40.7283,67.108,0.275776,Control
40.73,67.101,0.275771,Control
40.7317,67.092,0.275768,Control
40.7333,67.084,0.275766,Control
40.735,67.075,0.275769,Control
40.7367,67.068,0.275773,Control
40.7383,67.059,0.27578,Control
40.74,67.051,0.275781,Control
40.7417,67.042,0.275768,Control
40.7433,67.036,0.275754,Control
40.745,67.026,0.275745,Control
40.7467,67.019,0.275743,Control
40.7483,67.01,0.275744,Control
40.75,67.001,0.275752,Control
40.7517,66.993,0.275761,Control
40.7533,66.985,0.275775,Control
40.755,66.976,0.275789,Control
40.7567,66.968,0.275807,Control
40.7583,66.961,0.275823,Control
40.76,66.951,0.275826,Control
40.7617,66.943,0.275826,Control
40.7633,66.935,0.275818,Control
40.765,66.926,0.275805,Control
40.7667,66.918,0.275789,Control
40.7683,66.91,0.275771,Control
40.77,66.901,0.275755,Control
40.7717,66.893,0.275742,Control
40.7733,66.885,0.275731,Control
40.775,66.876,0.275723,Control
40.7767,66.867,0.275723,Control
40.7783,66.86,0.275723,Control
40.78,66.851,0.275725,Control
40.7817,66.843,0.275718,Control
40.7833,66.835,0.275705,Control
40.785,66.826,0.275685,Control
40.7867,66.819,0.275664,Control
40.7883,66.809,0.27565,Control
40.79,66.801,0.27564,Control
40.7917,66.792,0.275635,Control
40.7933,66.784,0.275636,Control
40.795,66.776,0.275638,Control
40.7967,66.768,0.275641,Control
40.7983,66.76,0.275649,Control
40.8,66.751,0.275657,Control
40.8017,66.744,0.275659,Control
40.8033,66.735,0.275656,Control
40.805,66.727,0.275649,Control
40.8067,66.718,0.275638,Control
40.8083,66.71,0.275625,Control
40.81,66.701,0.275613,Control
40.8117,66.693,0.275607,Control
40.8133,66.685,0.275611,Control
40.815,66.676,0.275614,Control
40.8167,66.668,0.275616,Control
40.8183,66.66,0.275623,Control
40.82,66.651,0.275634,Control
40.8217,66.643,0.27565,Control
40.8233,66.635,0.275658,Control
40.825,66.627,0.275662,Control
40.8267,66.619,0.275653,Control
40.8283,66.61,0.275647,Control
40.83,66.602,0.275647,Control
40.8317,66.593,0.275647,Control
40.8333,66.585,0.275641,Control
40.835,66.576,0.275632,Control
40.8367,66.569,0.275627,Control
40.8383,66.561,0.275623,Control
40.84,66.552,0.275618,Control
40.8417,66.542,0.275611,Control
40.8433,66.535,0.275602,Control
40.845,66.527,0.275584,Control
40.8467,66.518,0.275569,Control
40.8483,66.509,0.275555,Control
40.85,66.502,0.275537,Control
40.8517,66.494,0.275506,Control
40.8533,66.485,0.275481,Control
40.855,66.477,0.27546,Control
40.8567,66.468,0.27544,Control
40.8583,66.46,0.275423,Control
40.86,66.451,0.275404,Control
40.8617,66.444,0.275395,Control
40.8633,66.435,0.275384,Control
40.865,66.427,0.275389,Control
40.8667,66.418,0.275401,Control
40.8683,66.41,0.275412,Control
40.87,66.401,0.275417,Control
40.8717,66.393,0.275423,Control
40.8733,66.384,0.27543,Control
40.875,66.376,0.275439,Control
40.8767,66.369,0.275449,Control
40.8783,66.359,0.275449,Control
40.88,66.351,0.275442,Control
40.8817,66.344,0.275427,Control
40.8833,66.335,0.275418,Control
40.885,66.327,0.275405,Control
40.8867,66.318,0.275383,Control
40.8883,66.309,0.275361,Control
40.89,66.301,0.275345,Control
40.8917,66.293,0.275341,Control
40.8933,66.285,0.275347,Control
40.895,66.276,0.275363,Control
40.8967,66.269,0.275378,Control
40.8983,66.259,0.275394,Control
40.9,66.253,0.275434,Control
40.9017,66.243,0.275478,Control
40.9033,66.235,0.275494,Control
40.905,66.227,0.275496,Control
40.9067,66.218,0.275496,Control
40.9083,66.211,0.275488,Control
40.91,66.203,0.275475,Control
40.9117,66.193,0.275473,Control
40.9133,66.185,0.275472,Control
40.915,66.176,0.275463,Control
40.9167,66.167,0.27545,Control
40.9183,66.159,0.275432,Control
40.92,66.152,0.275412,Control
40.9217,66.144,0.275391,Control
40.9233,66.134,0.275371,Control
40.925,66.127,0.275358,Control
40.9267,66.118,0.275341,Control
40.9283,66.109,0.275321,Control
40.93,66.101,0.275303,Control
40.9317,66.094,0.27529,Control
40.9333,66.085,0.275284,Control
40.935,66.077,0.275284,Control
40.9367,66.068,0.275275,Control
40.9383,66.06,0.275256,Control
40.94,66.052,0.27524,Control
40.9417,66.044,0.275233,Control
40.9433,66.036,0.275233,Control
40.945,66.027,0.27524,Control
40.9467,66.019,0.275247,Control
40.9483,66.01,0.275241,Control
40.95,66.001,0.27523,Control
40.9517,65.993,0.275216,Control
40.9533,65.984,0.275205,Control
40.955,65.976,0.275189,Control
40.9567,65.969,0.275169,Control
40.9583,65.96,0.275152,Control
40.96,65.952,0.275133,Control
40.9617,65.944,0.275123,Control
40.9633,65.936,0.275123,Control
40.965,65.928,0.275124,Control
40.9667,65.919,0.275117,Control
40.9683,65.911,0.275108,Control
40.97,65.903,0.275089,Control
40.9717,65.895,0.275072,Control
40.9733,65.886,0.275057,Control
40.975,65.877,0.275046,Control
40.9767,65.87,0.27503,Control
40.9783,65.861,0.275013,Control
40.98,65.852,0.275,Control
40.9817,65.844,0.274991,Control
40.9833,65.835,0.274986,Control
40.985,65.827,0.27498,Control
40.9867,65.82,0.274979,Control
40.9883,65.812,0.274973,Control
40.99,65.802,0.274971,Control
40.9917,65.794,0.274969,Control
40.9933,65.785,0.274964,Control
40.995,65.777,0.274947,Control
40.9967,65.769,0.27492,Control
40.9983,65.761,0.274906,Control
41,65.752,0.274896,Control
41.0017,65.744,0.274887,Control
41.0033,65.736,0.274886,Control
41.005,65.727,0.274892,Control
41.0067,65.72,0.274903,Control
41.0083,65.711,0.274911,Control
41.01,65.702,0.274919,Control
41.0117,65.694,0.27492,Control
41.0133,65.685,0.274899,Control
41.015,65.678,0.27487,Control
41.0167,65.668,0.274847,Control
41.0183,65.661,0.274832,Control
41.02,65.653,0.274815,Control
41.0217,65.645,0.2748,Control
41.0233,65.636,0.274792,Control
41.025,65.628,0.274792,Control
41.0267,65.62,0.274799,Control
41.0283,65.61,0.274814,Control
41.03,65.602,0.274821,Control
41.0317,65.594,0.274813,Control
41.0333,65.586,0.274799,Control
41.035,65.578,0.274786,Control
41.0367,65.57,0.27477,Control
41.0383,65.561,0.274753,Control
41.04,65.552,0.274733,Control
41.0417,65.544,0.274716,Control
41.0433,65.535,0.274708,Control
41.045,65.527,0.274711,Control
41.0467,65.518,0.274724,Control
41.0483,65.51,0.27474,Control
41.05,65.502,0.274755,Control
41.0517,65.495,0.274764,Control
41.0533,65.485,0.27476,Control
41.055,65.477,0.274747,Control
41.0567,65.468,0.274718,Control
41.0583,65.461,0.274693,Control
41.06,65.452,0.274668,Control
41.0617,65.444,0.274655,Control
41.0633,65.436,0.274655,Control
41.065,65.427,0.274658,Control
41.0667,65.419,0.274664,Control
41.0683,65.411,0.274676,Control
41.07,65.403,0.274694,Control
41.0717,65.394,0.274711,Control
41.0733,65.386,0.274723,Control
41.075,65.378,0.274719,Control
41.0767,65.369,0.274701,Control
41.0783,65.361,0.274681,Control
41.08,65.352,0.274659,Control
41.0817,65.344,0.27464,Control
41.0833,65.336,0.274618,Control
41.085,65.328,0.274601,Control
41.0867,65.319,0.274585,Control
41.0883,65.311,0.274571,Control
41.09,65.303,0.274561,Control
41.0917,65.295,0.274554,Control
41.0933,65.286,0.274543,Control
41.095,65.279,0.274524,Control
41.0967,65.269,0.2745,Control
41.0983,65.261,0.274473,Control
41.1,65.253,0.274428,Control
41.1017,65.244,0.274389,Control
41.1033,65.237,0.274361,Control
41.105,65.228,0.274337,Control
41.1067,65.22,0.274311,Control
41.1083,65.211,0.274291,Control
41.11,65.202,0.274271,Control
41.1117,65.194,0.274263,Control
41.1133,65.186,0.274257,Control
41.115,65.178,0.274256,Control
41.1167,65.169,0.274254,Control
41.1183,65.161,0.274256,Control
41.12,65.152,0.274258,Control
41.1217,65.144,0.274264,Control
41.1233,65.136,0.274268,Control
41.125,65.128,0.274273,Control
41.1267,65.12,0.27428,Control
41.1283,65.112,0.274289,Control
41.13,65.103,0.2743,Control
41.1317,65.093,0.274304,Control
41.1333,65.086,0.274308,Control
41.135,65.078,0.274317,Control
41.1367,65.07,0.274328,Control
41.1383,65.062,0.274327,Control
41.14,65.053,0.274324,Control
41.1417,65.045,0.274316,Control
41.1433,65.035,0.274305,Control
41.145,65.028,0.274297,Control
41.1467,65.02,0.274294,Control
41.1483,65.01,0.274296,Control
41.15,65.003,0.274289,Control
41.1517,64.994,0.274277,Control
41.1533,64.986,0.274271,Control
41.155,64.978,0.274263,Control
41.1567,64.968,0.27426,Control
41.1583,64.961,0.274253,Control
41.16,64.952,0.274246,Control
41.1617,64.944,0.274238,Control
41.1633,64.936,0.274234,Control
41.165,64.927,0.274235,Control
41.1667,64.918,0.274238,Control
41.1683,64.911,0.274241,Control
41.17,64.903,0.27425,Control
41.1717,64.894,0.274261,Control
41.1733,64.886,0.274268,Control
41.175,64.877,0.274269,Control
41.1767,64.869,0.274259,Control
41.1783,64.861,0.274246,Control
41.18,64.852,0.274218,Control
41.1817,64.844,0.274175,Control
41.1833,64.835,0.274141,Control
41.185,64.827,0.274113,Control
41.1867,64.819,0.274086,Control
41.1883,64.811,0.274071,Control
41.19,64.802,0.27406,Control
41.1917,64.795,0.274057,Control
41.1933,64.785,0.274057,Control
41.195,64.778,0.27406,Control
41.1967,64.769,0.274059,Control
41.1983,64.761,0.274042,Control
41.2,64.753,0.274022,Control
41.2017,64.744,0.274005,Control
41.2033,64.735,0.273987,Control
41.205,64.727,0.273964,Control
41.2067,64.72,0.27394,Control
41.2083,64.711,0.273919,Control
41.21,64.703,0.273898,Control
41.2117,64.695,0.273883,Control
41.2133,64.687,0.273869,Control
41.215,64.678,0.273854,Control
41.2167,64.669,0.273839,Control
41.2183,64.661,0.273823,Control
41.22,64.654,0.273819,Control
41.2217,64.645,0.27382,Control
41.2233,64.636,0.273819,Control
41.225,64.627,0.273814,Control
41.2267,64.619,0.273819,Control
41.2283,64.611,0.273825,Control
41.23,64.603,0.273825,Control
41.2317,64.593,0.27382,Control
41.2333,64.586,0.273817,Control
41.235,64.578,0.27381,Control
41.2367,64.57,0.273794,Control
