Time,Temperature (°C),Heat Flow (Normalized)(W/g),Label
4.4167,1.272,-0.371358,PDN15
4.4183,1.281,-0.371365,PDN15
4.42,1.289,-0.371373,PDN15
4.4217,1.298,-0.37138,PDN15
4.4233,1.306,-0.371388,PDN15
4.425,1.314,-0.371398,PDN15
4.4267,1.322,-0.371408,PDN15
4.4283,1.331,-0.37142,PDN15
4.43,1.34,-0.371429,PDN15
4.4317,1.347,-0.371439,PDN15
4.4333,1.355,-0.371449,PDN15
4.435,1.364,-0.371457,PDN15
4.4367,1.372,-0.371465,PDN15
4.4383,1.381,-0.371476,PDN15
4.44,1.389,-0.371485,PDN15
4.4417,1.398,-0.371496,PDN15
4.4433,1.405,-0.371509,PDN15
4.445,1.414,-0.371523,PDN15
4.4467,1.422,-0.371538,PDN15
4.4483,1.43,-0.371554,PDN15
4.45,1.439,-0.371572,PDN15
4.4517,1.447,-0.371592,PDN15
4.4533,1.456,-0.371608,PDN15
4.455,1.464,-0.371618,PDN15
4.4567,1.472,-0.371628,PDN15
4.4583,1.48,-0.371635,PDN15
4.46,1.489,-0.371641,PDN15
4.4617,1.497,-0.37165,PDN15
4.4633,1.506,-0.371658,PDN15
4.465,1.513,-0.371666,PDN15
4.4667,1.522,-0.371671,PDN15
4.4683,1.531,-0.371681,PDN15
4.47,1.539,-0.371696,PDN15
4.4717,1.547,-0.371712,PDN15
4.4733,1.555,-0.371725,PDN15
4.475,1.564,-0.371735,PDN15
4.4767,1.573,-0.371744,PDN15
4.4783,1.58,-0.371751,PDN15
4.48,1.589,-0.371762,PDN15
4.4817,1.597,-0.371775,PDN15
4.4833,1.606,-0.371786,PDN15
4.485,1.614,-0.371794,PDN15
4.4867,1.623,-0.371803,PDN15
4.4883,1.63,-0.371812,PDN15
4.49,1.639,-0.37182,PDN15
4.4917,1.648,-0.371828,PDN15
4.4933,1.656,-0.371834,PDN15
4.495,1.664,-0.37184,PDN15
4.4967,1.672,-0.371848,PDN15
4.4983,1.681,-0.371859,PDN15
4.5,1.69,-0.371873,PDN15
4.5017,1.698,-0.37189,PDN15
4.5033,1.705,-0.371908,PDN15
4.505,1.714,-0.371924,PDN15
4.5067,1.723,-0.371936,PDN15
4.5083,1.731,-0.371948,PDN15
4.51,1.74,-0.371961,PDN15
4.5117,1.748,-0.371973,PDN15
4.5133,1.756,-0.371983,PDN15
4.515,1.765,-0.371994,PDN15
4.5167,1.772,-0.372002,PDN15
4.5183,1.78,-0.372008,PDN15
4.52,1.789,-0.372012,PDN15
4.5217,1.798,-0.372016,PDN15
4.5233,1.806,-0.372022,PDN15
4.525,1.815,-0.372027,PDN15
4.5267,1.822,-0.372034,PDN15
4.5283,1.831,-0.372044,PDN15
4.53,1.839,-0.372053,PDN15
4.5317,1.848,-0.372062,PDN15
4.5333,1.855,-0.372074,PDN15
4.535,1.864,-0.372084,PDN15
4.5367,1.872,-0.372089,PDN15
4.5383,1.88,-0.37209,PDN15
4.54,1.889,-0.372085,PDN15
4.5417,1.897,-0.37208,PDN15
4.5433,1.905,-0.372073,PDN15
4.545,1.914,-0.372072,PDN15
4.5467,1.922,-0.372073,PDN15
4.5483,1.931,-0.372076,PDN15
4.55,1.939,-0.372082,PDN15
4.5517,1.947,-0.372093,PDN15
4.5533,1.956,-0.372108,PDN15
4.555,1.963,-0.372125,PDN15
4.5567,1.972,-0.372137,PDN15
4.5583,1.981,-0.372146,PDN15
4.56,1.989,-0.372156,PDN15
4.5617,1.998,-0.372167,PDN15
4.5633,2.006,-0.372175,PDN15
4.565,2.014,-0.372182,PDN15
4.5667,2.022,-0.372188,PDN15
4.5683,2.03,-0.372192,PDN15
4.57,2.039,-0.372198,PDN15
4.5717,2.047,-0.372205,PDN15
4.5733,2.056,-0.372214,PDN15
4.575,2.064,-0.372224,PDN15
4.5767,2.073,-0.372233,PDN15
4.5783,2.082,-0.372245,PDN15
4.58,2.089,-0.372259,PDN15
4.5817,2.098,-0.372271,PDN15
4.5833,2.106,-0.37228,PDN15
4.585,2.115,-0.372294,PDN15
4.5867,2.121,-0.372307,PDN15
4.5883,2.132,-0.372319,PDN15
4.59,2.139,-0.37233,PDN15
4.5917,2.147,-0.37234,PDN15
4.5933,2.155,-0.372347,PDN15
4.595,2.164,-0.372358,PDN15
4.5967,2.173,-0.37237,PDN15
4.5983,2.182,-0.372379,PDN15
4.6,2.19,-0.372389,PDN15
4.6017,2.198,-0.372398,PDN15
4.6033,2.207,-0.372408,PDN15
4.605,2.215,-0.372419,PDN15
4.6067,2.222,-0.372429,PDN15
4.6083,2.231,-0.372437,PDN15
4.61,2.24,-0.372443,PDN15
4.6117,2.248,-0.372449,PDN15
4.6133,2.257,-0.372455,PDN15
4.615,2.265,-0.372463,PDN15
4.6167,2.272,-0.372473,PDN15
4.6183,2.28,-0.372486,PDN15
4.62,2.29,-0.372502,PDN15
4.6217,2.297,-0.372511,PDN15
4.6233,2.307,-0.372521,PDN15
4.625,2.313,-0.372532,PDN15
4.6267,2.321,-0.372545,PDN15
4.6283,2.331,-0.37256,PDN15
4.63,2.339,-0.372577,PDN15
4.6317,2.347,-0.372592,PDN15
4.6333,2.357,-0.372606,PDN15
4.635,2.364,-0.372622,PDN15
4.6367,2.372,-0.372636,PDN15
4.6383,2.382,-0.37265,PDN15
4.64,2.389,-0.37266,PDN15
4.6417,2.398,-0.372669,PDN15
4.6433,2.405,-0.372678,PDN15
4.645,2.414,-0.37269,PDN15
4.6467,2.421,-0.372703,PDN15
4.6483,2.43,-0.372716,PDN15
4.65,2.438,-0.372723,PDN15
4.6517,2.448,-0.372729,PDN15
4.6533,2.455,-0.372739,PDN15
4.655,2.465,-0.372745,PDN15
4.6567,2.472,-0.372753,PDN15
4.6583,2.481,-0.372761,PDN15
4.66,2.49,-0.37277,PDN15
4.6617,2.496,-0.372779,PDN15
4.6633,2.506,-0.372787,PDN15
4.665,2.514,-0.372793,PDN15
4.6667,2.522,-0.3728,PDN15
4.6683,2.531,-0.372805,PDN15
4.67,2.539,-0.372809,PDN15
4.6717,2.546,-0.372811,PDN15
4.6733,2.555,-0.372812,PDN15
4.675,2.564,-0.372815,PDN15
4.6767,2.572,-0.372818,PDN15
4.6783,2.581,-0.372824,PDN15
4.68,2.59,-0.372831,PDN15
4.6817,2.597,-0.372841,PDN15
4.6833,2.605,-0.372855,PDN15
4.685,2.613,-0.37287,PDN15
4.6867,2.622,-0.372886,PDN15
4.6883,2.631,-0.372905,PDN15
4.69,2.639,-0.372924,PDN15
4.6917,2.647,-0.372943,PDN15
4.6933,2.655,-0.37296,PDN15
4.695,2.663,-0.372973,PDN15
4.6967,2.673,-0.372986,PDN15
4.6983,2.681,-0.373002,PDN15
4.7,2.688,-0.373015,PDN15
4.7017,2.697,-0.373026,PDN15
4.7033,2.707,-0.373038,PDN15
4.705,2.713,-0.373048,PDN15
4.7067,2.721,-0.373057,PDN15
4.7083,2.73,-0.373065,PDN15
4.71,2.739,-0.373072,PDN15
4.7117,2.747,-0.373075,PDN15
4.7133,2.756,-0.373079,PDN15
4.715,2.764,-0.373081,PDN15
4.7167,2.773,-0.373086,PDN15
4.7183,2.78,-0.373093,PDN15
4.72,2.789,-0.373102,PDN15
4.7217,2.797,-0.373114,PDN15
4.7233,2.806,-0.373132,PDN15
4.725,2.815,-0.37315,PDN15
4.7267,2.822,-0.373167,PDN15
4.7283,2.83,-0.373182,PDN15
4.73,2.839,-0.373193,PDN15
4.7317,2.846,-0.373203,PDN15
4.7333,2.856,-0.373208,PDN15
4.735,2.864,-0.373209,PDN15
4.7367,2.872,-0.373214,PDN15
4.7383,2.88,-0.37322,PDN15
4.74,2.889,-0.373225,PDN15
4.7417,2.897,-0.373237,PDN15
4.7433,2.906,-0.37325,PDN15
4.745,2.914,-0.373262,PDN15
4.7467,2.921,-0.373275,PDN15
4.7483,2.93,-0.373289,PDN15
4.75,2.938,-0.373303,PDN15
4.7517,2.947,-0.373309,PDN15
4.7533,2.957,-0.373311,PDN15
4.755,2.964,-0.373311,PDN15
4.7567,2.973,-0.373312,PDN15
4.7583,2.98,-0.373317,PDN15
4.76,2.989,-0.37333,PDN15
4.7617,2.997,-0.373342,PDN15
4.7633,3.005,-0.373352,PDN15
4.765,3.014,-0.373362,PDN15
4.7667,3.022,-0.373373,PDN15
4.7683,3.031,-0.373386,PDN15
4.77,3.039,-0.373401,PDN15
4.7717,3.047,-0.373413,PDN15
4.7733,3.055,-0.373419,PDN15
4.775,3.064,-0.373425,PDN15
4.7767,3.073,-0.373433,PDN15
4.7783,3.08,-0.373444,PDN15
4.78,3.089,-0.373453,PDN15
4.7817,3.097,-0.373464,PDN15
4.7833,3.106,-0.373473,PDN15
4.785,3.113,-0.373481,PDN15
4.7867,3.122,-0.373488,PDN15
4.7883,3.131,-0.373498,PDN15
4.79,3.139,-0.373509,PDN15
4.7917,3.147,-0.373519,PDN15
4.7933,3.156,-0.373526,PDN15
4.795,3.164,-0.373533,PDN15
4.7967,3.172,-0.373543,PDN15
4.7983,3.181,-0.373553,PDN15
4.8,3.189,-0.373563,PDN15
4.8017,3.197,-0.373578,PDN15
4.8033,3.206,-0.373595,PDN15
4.805,3.214,-0.373614,PDN15
4.8067,3.222,-0.373635,PDN15
4.8083,3.231,-0.373664,PDN15
